"Timestamp (America/Chicago)","RA3E-F52ABC Red [Temperature](1)Temperature(F°)"
06/26/2024 16:19:33,63.72
06/26/2024 16:18:32,63.95
06/26/2024 16:17:32,64.17
06/26/2024 16:16:32,64.51
06/26/2024 16:15:32,64.85
06/26/2024 16:14:32,65.17
06/26/2024 16:13:32,65.75
06/26/2024 16:12:32,66.31
06/26/2024 16:11:33,66.76
06/26/2024 16:00:49,67.32
06/26/2024 15:58:52,67.10
06/26/2024 15:57:51,66.87
06/26/2024 15:56:51,66.65
06/26/2024 15:55:51,66.31
06/26/2024 15:54:51,66.07
06/26/2024 15:53:51,65.62
06/26/2024 15:52:51,65.30
06/26/2024 15:51:51,64.85
06/26/2024 15:50:51,64.40
06/26/2024 15:49:51,63.95
06/26/2024 15:48:51,63.50
06/26/2024 15:47:51,62.92
06/26/2024 15:46:51,62.47
06/26/2024 15:35:27,62.26
06/26/2024 15:33:40,62.47
06/26/2024 15:32:40,62.47
06/26/2024 15:31:40,62.60
06/26/2024 15:30:40,62.47
06/26/2024 15:26:34,61.81
06/26/2024 15:25:34,61.81
06/26/2024 15:23:49,62.02
06/26/2024 15:22:19,62.15
06/26/2024 15:21:18,62.37
06/26/2024 15:20:18,62.60
06/26/2024 15:05:47,64.51
06/26/2024 15:04:06,65.07
06/26/2024 15:03:07,65.52
06/26/2024 14:49:09,64.06
06/26/2024 14:48:12,63.82
06/26/2024 14:47:13,63.37
06/26/2024 14:43:30,62.15
06/26/2024 14:01:26,62.26
06/26/2024 13:01:22,61.81
06/26/2024 12:01:18,61.70
06/26/2024 11:01:15,61.47
06/26/2024 10:01:12,61.81
06/26/2024 09:01:09,64.72
06/26/2024 08:05:59,61.02
06/26/2024 07:05:55,60.91
06/26/2024 06:05:52,61.02
06/26/2024 06:04:52,60.91
06/26/2024 06:03:52,60.91
06/26/2024 06:01:15,60.91
06/26/2024 06:00:15,61.02
06/26/2024 05:59:16,61.02
06/26/2024 05:51:16,61.02
06/26/2024 05:50:16,61.02
06/26/2024 05:42:46,60.91
06/26/2024 05:41:46,61.02
06/26/2024 05:40:46,61.02
06/26/2024 05:39:13,61.02
06/26/2024 05:38:13,61.02
06/26/2024 05:36:16,61.02
06/26/2024 05:35:16,61.02
06/26/2024 05:34:16,61.02
06/26/2024 05:33:16,61.02
06/26/2024 05:32:16,60.91
06/26/2024 05:31:16,61.02
06/26/2024 05:30:15,61.02
06/26/2024 05:29:15,61.02
06/26/2024 05:28:15,61.02
06/26/2024 05:27:15,61.02
06/26/2024 05:26:15,61.02
06/26/2024 05:25:15,61.02
06/26/2024 05:24:15,61.02
06/26/2024 05:23:15,61.02
06/26/2024 05:22:15,61.02
06/26/2024 05:21:15,61.02
06/26/2024 05:20:15,61.12
06/26/2024 05:19:15,61.02
06/26/2024 05:18:15,61.02
06/26/2024 05:17:15,61.12
06/26/2024 05:16:15,61.02
06/26/2024 05:15:15,61.02
06/26/2024 05:14:15,61.02
06/26/2024 05:13:15,61.12
06/26/2024 05:12:15,61.12
06/26/2024 05:11:14,61.12
06/26/2024 05:10:14,61.12
06/26/2024 05:09:14,61.12
06/26/2024 05:08:14,61.12
06/26/2024 05:07:14,61.02
06/26/2024 05:06:14,61.02
06/26/2024 05:05:14,61.02
06/26/2024 05:04:14,61.02
06/26/2024 05:03:14,61.02
06/26/2024 05:02:14,61.02
06/26/2024 05:01:14,61.02
06/26/2024 05:00:14,61.02
06/26/2024 04:59:13,61.02
06/26/2024 04:58:13,61.02
06/26/2024 04:57:13,61.02
06/26/2024 04:56:13,61.02
06/26/2024 04:55:13,61.02
06/26/2024 04:54:13,61.02
06/26/2024 04:53:13,61.02
06/26/2024 04:52:13,61.02
06/26/2024 04:51:13,61.02
06/26/2024 04:50:13,60.91
06/26/2024 04:49:13,60.91
06/26/2024 04:48:13,61.02
06/26/2024 04:47:13,60.91
06/26/2024 04:46:13,60.91
06/26/2024 04:45:13,60.91
06/26/2024 04:42:36,61.02
06/26/2024 04:41:36,60.91
06/26/2024 04:40:36,60.91
06/26/2024 04:39:36,60.91
06/26/2024 04:36:43,61.02
06/26/2024 04:35:43,61.02
06/26/2024 03:40:43,60.91
06/26/2024 02:40:39,61.02
06/26/2024 01:40:36,61.02
06/26/2024 00:40:32,61.02
06/25/2024 23:40:29,61.12
06/25/2024 22:40:25,61.25
06/25/2024 21:40:22,61.25
06/25/2024 20:45:09,61.36
06/25/2024 19:45:06,61.47
06/25/2024 18:45:02,61.57
06/25/2024 18:01:15,61.81
06/25/2024 17:32:45,62.02
06/25/2024 17:10:06,62.15
06/25/2024 16:21:30,63.50
06/25/2024 16:18:01,63.50
06/25/2024 16:14:16,63.61
06/25/2024 16:13:25,63.72
06/25/2024 16:12:04,63.72
06/25/2024 16:07:57,63.72
06/25/2024 16:04:58,63.95
06/25/2024 15:59:51,64.51
06/25/2024 15:58:46,64.72
06/25/2024 15:57:46,64.96
06/25/2024 15:56:46,65.17
06/25/2024 15:55:46,65.52
06/25/2024 15:54:46,65.86
06/25/2024 15:53:46,66.31
06/25/2024 15:52:46,66.87
06/25/2024 15:51:46,67.21
06/25/2024 15:41:26,67.55
06/25/2024 15:39:42,67.42
06/25/2024 15:38:42,67.21
06/25/2024 15:37:42,66.97
06/25/2024 15:36:43,66.97
06/25/2024 15:34:59,67.10
06/25/2024 15:31:08,66.65
06/25/2024 15:30:05,66.52
06/25/2024 15:29:05,66.31
06/25/2024 15:28:05,66.07
06/25/2024 15:27:05,65.86
06/25/2024 15:15:28,63.72
06/25/2024 15:09:47,63.61
06/25/2024 15:07:21,63.95
06/25/2024 15:05:49,64.27
06/25/2024 15:04:44,64.51
06/25/2024 15:03:44,64.85
06/25/2024 15:02:44,65.17
06/25/2024 15:01:44,65.62
06/25/2024 15:00:44,65.97
06/25/2024 14:59:44,66.42
06/25/2024 14:58:44,66.65
06/25/2024 14:57:12,66.65
06/25/2024 14:53:12,66.76
06/25/2024 14:52:12,66.87
06/25/2024 14:51:11,66.97
06/25/2024 14:50:11,67.10
06/25/2024 14:31:58,67.10
06/25/2024 13:31:55,66.52
06/25/2024 12:58:17,65.41
06/25/2024 12:56:48,64.96
06/25/2024 12:55:02,64.40
06/25/2024 12:54:02,63.95
06/25/2024 12:53:02,63.37
06/25/2024 12:52:02,62.82
06/25/2024 12:15:34,62.26
06/25/2024 11:15:30,61.92
06/25/2024 11:14:30,61.92
06/25/2024 11:05:27,61.81
06/25/2024 11:02:49,61.81
06/25/2024 10:02:46,61.92
06/25/2024 09:02:42,64.85
06/25/2024 08:42:19,61.12
06/25/2024 07:42:16,61.12
06/25/2024 06:42:13,61.02
06/25/2024 05:42:09,61.12
06/25/2024 04:42:05,61.02
06/25/2024 03:42:02,61.02
06/25/2024 02:41:58,61.02
06/25/2024 01:41:55,61.02
06/25/2024 00:41:51,61.12
06/24/2024 23:41:48,61.12
06/24/2024 22:41:44,61.12
06/24/2024 21:41:41,61.25
06/24/2024 20:41:37,61.36
06/24/2024 19:41:33,61.36
06/24/2024 18:41:30,61.70
06/24/2024 17:41:26,62.47
06/24/2024 16:41:23,62.60
06/24/2024 15:41:20,66.07
06/24/2024 15:34:40,65.41
06/24/2024 15:18:25,63.50
06/24/2024 15:17:12,63.72
06/24/2024 15:10:38,65.52
06/24/2024 15:09:38,65.86
06/24/2024 15:08:38,66.31
06/24/2024 15:07:39,66.42
06/24/2024 14:40:05,65.97
06/24/2024 14:38:46,65.86
06/24/2024 14:36:59,65.52
06/24/2024 14:34:54,64.96
06/24/2024 14:33:54,64.62
06/24/2024 14:32:54,63.95
06/24/2024 14:31:54,63.37
06/24/2024 14:30:54,62.71
06/24/2024 14:28:13,62.02
06/24/2024 14:27:13,61.92
06/24/2024 14:21:53,61.81
06/24/2024 14:20:53,61.92
06/24/2024 14:18:40,62.02
06/24/2024 14:17:40,62.02
06/24/2024 14:16:40,62.26
06/24/2024 14:15:40,62.26
06/24/2024 14:06:15,62.02
06/24/2024 14:05:16,61.92
06/24/2024 13:07:24,61.81
06/24/2024 12:07:20,61.81
06/24/2024 12:06:20,61.81
06/24/2024 12:05:21,61.81
06/24/2024 11:52:07,61.81
06/24/2024 11:46:30,61.81
06/24/2024 11:43:13,61.81
06/24/2024 11:41:10,61.92
06/24/2024 11:40:10,62.02
06/24/2024 11:39:11,62.02
06/24/2024 11:03:40,61.81
06/24/2024 10:03:36,62.82
06/24/2024 09:03:33,64.62
06/24/2024 08:05:58,61.02
06/24/2024 07:05:54,60.91
06/24/2024 06:05:51,60.91
06/24/2024 05:05:47,60.91
06/24/2024 04:05:44,60.80
06/24/2024 03:05:41,60.80
06/24/2024 02:05:37,60.80
06/24/2024 01:05:34,60.91
06/24/2024 00:05:30,60.91
06/23/2024 23:05:27,60.91
06/23/2024 22:05:22,60.91
06/23/2024 21:05:19,60.91
06/23/2024 20:05:15,60.80
06/23/2024 19:05:12,60.91
06/23/2024 18:05:08,61.02
06/23/2024 17:05:05,61.02
06/23/2024 16:05:01,61.02
06/23/2024 15:04:58,61.02
06/23/2024 14:04:54,61.12
06/23/2024 13:04:51,61.02
06/23/2024 12:04:47,61.12
06/23/2024 11:04:44,61.02
06/23/2024 10:04:40,62.02
06/23/2024 09:04:37,64.62
06/23/2024 08:07:35,61.12
06/23/2024 07:07:31,61.12
06/23/2024 06:07:28,60.91
06/23/2024 05:07:24,60.91
06/23/2024 04:07:21,61.02
06/23/2024 03:07:17,61.02
06/23/2024 02:07:14,61.02
06/23/2024 01:07:10,61.02
06/23/2024 00:07:06,61.12
06/22/2024 23:07:03,61.12
06/22/2024 22:06:59,60.91
06/22/2024 21:06:56,60.91
06/22/2024 20:06:52,60.80
06/22/2024 19:06:49,60.91
06/22/2024 18:06:45,60.80
06/22/2024 17:06:42,60.80
06/22/2024 16:06:38,60.91
06/22/2024 15:06:34,60.91
06/22/2024 14:06:31,60.91
06/22/2024 13:06:27,60.91
06/22/2024 12:06:24,60.91
06/22/2024 11:06:20,60.91
06/22/2024 10:06:17,61.92
06/22/2024 09:06:14,64.85
06/22/2024 08:56:04,61.12
06/22/2024 07:56:00,61.02
06/22/2024 06:55:56,61.02
06/22/2024 05:55:53,60.91
06/22/2024 04:55:49,60.91
06/22/2024 03:55:46,60.91
06/22/2024 02:55:42,60.91
06/22/2024 01:55:39,61.02
06/22/2024 00:55:35,61.02
06/21/2024 23:55:37,61.02
06/21/2024 22:55:28,61.12
06/21/2024 21:55:25,61.12
06/21/2024 20:55:21,61.25
06/21/2024 19:55:18,61.25
06/21/2024 18:55:14,61.36
06/21/2024 17:55:10,61.57
06/21/2024 16:55:07,62.37
06/21/2024 15:55:03,62.37
06/21/2024 14:55:00,62.37
06/21/2024 13:54:56,62.15
06/21/2024 12:54:53,62.47
06/21/2024 12:29:58,62.26
06/21/2024 11:29:55,61.92
06/21/2024 10:29:51,62.15
06/21/2024 10:28:51,62.37
06/21/2024 10:09:10,62.82
06/21/2024 09:10:29,66.52
06/21/2024 08:52:37,62.82
06/21/2024 07:52:35,62.92
06/21/2024 06:52:30,63.16
06/21/2024 05:52:27,64.40
06/21/2024 04:52:23,64.06
06/21/2024 03:52:19,62.92
06/21/2024 03:44:42,62.37
06/21/2024 02:44:39,62.47
06/21/2024 01:44:35,62.60
06/21/2024 00:44:32,62.47
